x,y,z,text
1601992298114,0.26,1,None
1601992298134,0.26,1,None
1601992298154,0.26,1,None
1601992298174,0.26,1,None
1601992298194,0.26,1,None
1601992298215,0.26,1,None
1601992298234,0.29,1,None
1601992298254,0.31,1,None
1601992298274,0.31,1,None
1601992298294,0.31,1,None
1601992298314,0.31,1,None
1601992298334,0.31,1,None
1601992298354,0.33,1,None
1601992298374,0.33,1,None
1601992298394,0.33,1,None
1601992298414,0.33,1,None
1601992298434,0.3,1,None
1601992298454,0.3,1,None
1601992298474,0.3,1,None
1601992298496,0.3,1,None
1601992298516,0.3,1,None
1601992298537,0.27,1,None
1601992298556,0.25,1,None
1601992298576,0.22,1,None
1601992298596,0.25,1,None
1601992298616,0.23,1,None
1601992298636,0.23,1,None
1601992298656,0.25,1,None
1601992298676,0.25,1,None
1601992298696,0.25,1,None
1601992298716,0.25,1,None
1601992298736,0.25,1,None
1601992298756,0.25,1,None
1601992298778,0.25,1,None
1601992298796,0.25,1,None
1601992298816,0.25,1,None
1601992298837,0.25,1,None
1601992298856,0.28,1,None
1601992298876,0.31,1,None
1601992298896,0.31,1,None
1601992298916,0.33,1,None
1601992298936,0.36,1,None
1601992298956,0.36,1,None
1601992298976,0.36,1,None
1601992298996,0.38,1,None
1601992299016,0.38,1,None
1601992299036,0.38,1,None
1601992299056,0.38,1,None
1601992299076,0.38,1,None
1601992299096,0.36,1,None
1601992299116,0.36,1,None
1601992299136,0.36,1,None
1601992299156,0.34,1,None
1601992299178,0.34,1,None
1601992299197,0.34,1,None
1601992299216,0.31,1,None
1601992299236,0.31,1,None
1601992299256,0.32,1,None
1601992299276,0.32,1,None
1601992299296,0.32,1,None
1601992299316,0.29,1,None
1601992299336,0.29,1,None
1601992299356,0.29,1,None
1601992299376,0.29,1,None
1601992299396,0.29,1,None
1601992299416,0.29,1,None
1601992299436,0.29,1,None
1601992299456,0.29,1,None
1601992299476,0.29,1,None
1601992299496,0.28,1,None
1601992299517,0.31,1,None
1601992299536,0.28,1,None
1601992299556,0.28,1,None
1601992299578,0.28,1,None
1601992299598,0.28,1,None
1601992299618,0.3,1,None
1601992299638,0.27,1,None
1601992299658,0.27,1,None
1601992299678,0.27,1,None
1601992299698,0.27,1,None
1601992299718,0.27,1,None
1601992299738,0.27,1,None
1601992299758,0.25,1,None
1601992299778,0.25,1,None
1601992299798,0.25,1,None
1601992299818,0.25,1,None
1601992299838,0.23,1,None
1601992299859,0.23,1,None
1601992299878,0.23,1,None
1601992299898,0.23,1,None
1601992299918,0.23,1,None
1601992299938,0.23,1,None
1601992299958,0.23,1,None
1601992299979,0.23,1,None
1601992299999,0.23,1,None
1601992300018,0.23,1,None
1601992300038,0.23,1,None
1601992300058,0.26,1,None
1601992300078,0.26,1,None
1601992300098,0.28,1,None
1601992300118,0.25,1,None
1601992300138,0.25,1,None
1601992300158,0.25,1,None
1601992300178,0.25,1,None
1601992300198,0.25,1,None
1601992300218,0.25,1,None
1601992300238,0.25,1,None
1601992300258,0.28,1,None
1601992300278,0.28,1,None
1601992300299,0.28,1,None
1601992300318,0.28,1,None
1601992300338,0.28,1,None
1601992300359,0.28,1,None
1601992300368,0.28,1,None
1601992300388,0.28,1,None
1601992300409,0.28,1,None
1601992300428,0.25,1,None
1601992300448,0.25,1,None
1601992300468,0.28,1,None
1601992300488,0.25,1,None
1601992300508,0.25,1,None
1601992300528,0.23,1,None
1601992300548,0.23,1,None
1601992300568,0.23,1,None
1601992300588,0.23,1,None
1601992300608,0.23,1,None
1601992300630,0.23,1,None
1601992300650,0.23,1,None
1601992300670,0.23,1,None
1601992300690,0.23,1,None
1601992300710,0.23,1,None
1601992300730,0.23,1,None
1601992300750,0.25,1,None
1601992300770,0.25,1,None
1601992300790,0.25,1,None
1601992300810,0.28,1,None
1601992300830,0.28,1,None
1601992300850,0.25,1,None
1601992300870,0.25,1,None
1601992300890,0.25,1,None
1601992300911,0.25,1,None
1601992300930,0.27,1,None
1601992300950,0.27,1,None
1601992300970,0.27,1,None
1601992300990,0.27,1,None
1601992301010,0.27,1,None
1601992301030,0.27,1,None
1601992301050,0.27,1,None
1601992301070,0.3,1,None
1601992301090,0.28,1,None
1601992301110,0.28,1,None
1601992301130,0.28,1,None
1601992301150,0.28,1,None
1601992301170,0.28,1,None
1601992301191,0.28,1,None
1601992301210,0.31,1,None
1601992301230,0.31,1,None
1601992301250,0.29,1,None
1601992301270,0.29,1,None
1601992301291,0.29,1,None
1601992301310,0.29,1,None
1601992301330,0.29,1,None
1601992301350,0.29,1,None
1601992301371,0.29,1,None
1601992301391,0.29,1,None
1601992301411,0.31,1,None
1601992301430,0.31,1,None
1601992301451,0.31,1,None
1601992301471,0.28,1,None
1601992301490,0.33,1,None
1601992301510,0.33,1,None
1601992301530,0.3,1,None
1601992301550,0.33,1,None
1601992301571,0.33,1,None
1601992301590,0.33,1,None
1601992301610,0.3,1,None
1601992301631,0.3,1,None
1601992301651,0.3,1,None
1601992301670,0.3,1,None
1601992301690,0.3,1,None
1601992301713,0.3,1,None
1601992301733,0.3,1,None
1601992301753,0.28,1,None
1601992301773,0.31,1,None
1601992301793,0.31,1,None
1601992301812,0.25,1,None
1601992301832,0.28,1,None
1601992301853,0.28,1,None
1601992301873,0.26,1,None
1601992301892,0.23,1,None
1601992301913,0.23,1,None
1601992301933,0.23,1,None
1601992301953,0.23,1,None
1601992301973,0.21,1,None
1601992301993,0.21,1,None
1601992302012,0.21,1,None
1601992302033,0.21,1,None
1601992302052,0.21,1,None
1601992302072,0.21,1,None
1601992302092,0.21,1,None
1601992302113,0.2,1,None
1601992302133,0.23,1,None
1601992302152,0.2,1,None
1601992302172,0.23,1,None
1601992302192,0.22,1,None
1601992302213,0.22,1,None
1601992302233,0.22,1,None
1601992302253,0.25,1,None
1601992302272,0.25,1,None
1601992302292,0.25,1,None
1601992302313,0.27,1,None
1601992302333,0.27,1,None
1601992302353,0.27,1,None
1601992302372,0.27,1,None
1601992302393,0.27,1,None
1601992302413,0.27,1,None
1601992302433,0.3,1,None
1601992302452,0.31,1,None
1601992302472,0.28,1,None
1601992302493,0.28,1,None
1601992302513,0.28,1,None
1601992302533,0.26,1,None
1601992302552,0.26,1,None
1601992302573,0.29,1,None
1601992302592,0.29,1,None
1601992302612,0.29,1,None
1601992302633,0.29,1,None
1601992302652,0.29,1,None
1601992302672,0.29,1,None
1601992302692,0.31,1,None
1601992302713,0.28,1,None
1601992302733,0.28,1,None
1601992302753,0.28,1,None
1601992302774,0.28,1,None
1601992302795,0.25,1,None
1601992302815,0.28,1,None
1601992302834,0.28,1,None
1601992302844,0.25,1,None
1601992302865,0.27,1,None
1601992302884,0.27,1,None
1601992302906,0.27,1,None
1601992302924,0.27,1,None
1601992302944,0.27,1,None
1601992302965,0.27,1,None
1601992302984,0.27,1,None
1601992303004,0.3,1,None
1601992303025,0.33,1,None
1601992303045,0.33,1,None
1601992303065,0.36,1,None
1601992303085,0.36,1,None
1601992303105,0.36,1,None
1601992303124,0.36,1,None
1601992303145,0.36,1,None
1601992303164,0.34,1,None
1601992303184,0.34,1,None
1601992303205,0.31,1,None
1601992303225,0.31,1,None
1601992303245,0.31,1,None
1601992303265,0.31,1,None
1601992303285,0.31,1,None
1601992303304,0.31,1,None
1601992303327,0.31,1,None
1601992303344,0.31,1,None
1601992303365,0.28,1,None
1601992303385,0.28,1,None
1601992303404,0.25,1,None
1601992303425,0.25,1,None
1601992303445,0.22,1,None
1601992303464,0.22,1,None
1601992303484,0.22,1,None
1601992303505,0.22,1,None
1601992303524,0.22,1,None
1601992303545,0.22,1,None
1601992303565,0.22,1,None
1601992303585,0.22,1,None
1601992303604,0.22,1,None
1601992303624,0.22,1,None
1601992303645,0.25,1,None
1601992303664,0.25,1,None
1601992303685,0.28,1,None
1601992303704,0.28,1,None
1601992303724,0.28,1,None
1601992303744,0.25,1,None
1601992303765,0.28,1,None
1601992303787,0.28,1,None
1601992303806,0.26,1,None
1601992303826,0.26,1,None
1601992303847,0.26,1,None
1601992303867,0.23,1,None
1601992303887,0.23,1,None
1601992303907,0.23,1,None
1601992303927,0.23,1,None
1601992303946,0.23,1,None
1601992303966,0.23,1,None
1601992303986,0.23,1,None
1601992304007,0.23,1,None
1601992304026,0.26,1,None
1601992304046,0.28,1,None
1601992304067,0.31,1,None
1601992304087,0.34,1,None
1601992304106,0.34,1,None
1601992304126,0.36,1,None
1601992304146,0.36,1,None
1601992304167,0.36,1,None
1601992304186,0.36,1,None
1601992304206,0.34,1,None
1601992304226,0.34,1,None
1601992304247,0.31,1,None
1601992304267,0.31,1,None
1601992304286,0.31,1,None
1601992304307,0.28,1,None
1601992304326,0.28,1,None
1601992304347,0.28,1,None
1601992304366,0.31,1,None
1601992304387,0.31,1,None
1601992304407,0.31,1,None
1601992304426,0.34,1,None
1601992304446,0.32,1,None
1601992304466,0.32,1,None
1601992304486,0.32,1,None
1601992304507,0.32,1,None
1601992304526,0.32,1,None
1601992304546,0.32,1,None
1601992304566,0.29,1,None
1601992304586,0.29,1,None
1601992304607,0.26,1,None
1601992304627,0.23,1,None
1601992304646,0.23,1,None
1601992304666,0.2,1,None
1601992304686,0.2,1,None
1601992304707,0.17,1,None
1601992304726,0.2,1,None
1601992304746,0.2,1,None
1601992304766,0.2,1,None
1601992304786,0.22,1,None
1601992304806,0.27,1,None
1601992304829,0.27,1,None
1601992304848,0.27,1,None
1601992304868,0.3,1,None
1601992304889,0.3,1,None
1601992304908,0.3,1,None
1601992304928,0.3,1,None
1601992304949,0.3,1,None
1601992304969,0.3,1,None
1601992304988,0.3,1,None
1601992305008,0.27,1,None
1601992305029,0.3,1,None
1601992305048,0.28,1,None
1601992305068,0.28,1,None
1601992305089,0.28,1,None
1601992305109,0.25,1,None
1601992305128,0.26,1,None
1601992305149,0.26,1,None
1601992305168,0.23,1,None
1601992305189,0.26,1,None
1601992305208,0.26,1,None
1601992305229,0.26,1,None
1601992305248,0.26,1,None
1601992305268,0.26,1,None
1601992305279,0.26,1,None
1601992305298,0.26,1,None
1601992305319,0.26,1,None
1601992305339,0.26,1,None
1601992305358,0.29,1,None
1601992305378,0.29,1,None
1601992305398,0.31,1,None
1601992305419,0.31,1,None
1601992305438,0.31,1,None
1601992305459,0.31,1,None
1601992305479,0.34,1,None
1601992305499,0.36,1,None
1601992305518,0.36,1,None
1601992305539,0.39,1,None
1601992305559,0.39,1,None
1601992305579,0.39,1,None
1601992305598,0.36,1,None
1601992305618,0.36,1,None
1601992305639,0.36,1,None
1601992305659,0.36,1,None
1601992305680,0.36,1,None
1601992305699,0.33,1,None
1601992305719,0.31,1,None
1601992305738,0.28,1,None
1601992305759,0.23,1,None
1601992305778,0.23,1,None
1601992305798,0.2,1,None
1601992305818,0.2,1,None
1601992305838,0.2,1,None
1601992305861,0.2,1,None
1601992305880,0.2,1,None
1601992305901,0.2,1,None
1601992305920,0.2,1,None
1601992305940,0.2,1,None
1601992305962,0.2,1,None
1601992305981,0.23,1,None
1601992306001,0.23,1,None
1601992306021,0.25,1,None
1601992306040,0.25,1,None
1601992306060,0.25,1,None
1601992306080,0.25,1,None
1601992306101,0.28,1,None
1601992306120,0.28,1,None
1601992306141,0.28,1,None
1601992306161,0.3,1,None
1601992306180,0.3,1,None
1601992306201,0.3,1,None
1601992306221,0.3,1,None
1601992306241,0.33,1,None
1601992306261,0.33,1,None
1601992306280,0.33,1,None
1601992306300,0.36,1,None
1601992306320,0.34,1,None
1601992306341,0.34,1,None
1601992306360,0.31,1,None
1601992306380,0.28,1,None
1601992306401,0.28,1,None
1601992306421,0.28,1,None
1601992306459,0.28,1,None
1601992306521,0.28,1,None
1601992306521,0.28,1,None
1601992306521,0.28,1,None
1601992306529,0.28,1,None
1601992306541,0.28,1,None
1601992306560,0.28,1,None
1601992306581,0.28,1,None
1601992306600,0.28,1,None
1601992306621,0.28,1,None
1601992306640,0.31,1,None
1601992306661,0.28,1,None
1601992306680,0.27,1,None
1601992306700,0.27,1,None
1601992306720,0.3,1,None
1601992306741,0.27,1,None
1601992306761,0.27,1,None
1601992306780,0.27,1,None
1601992306801,0.27,1,None
1601992306821,0.27,1,None
1601992306841,0.27,1,None
1601992306862,0.27,1,None
1601992306882,0.27,1,None
1601992306903,0.27,1,None
1601992306922,0.25,1,None
1601992306942,0.25,1,None
1601992306962,0.23,1,None
1601992306982,0.23,1,None
1601992307002,0.23,1,None
1601992307022,0.23,1,None
1601992307042,0.23,1,None
1601992307063,0.23,1,None
1601992307083,0.23,1,None
1601992307103,0.23,1,None
1601992307122,0.23,1,None
1601992307142,0.23,1,None
1601992307163,0.23,1,None
1601992307183,0.23,1,None
1601992307202,0.23,1,None
1601992307223,0.23,1,None
1601992307243,0.23,1,None
1601992307263,0.23,1,None
1601992307282,0.23,1,None
1601992307303,0.23,1,None
1601992307323,0.23,1,None
1601992307343,0.23,1,None
1601992307363,0.23,1,None
1601992307382,0.23,1,None
1601992307403,0.23,1,None
1601992307423,0.25,1,None
1601992307442,0.28,1,None
1601992307463,0.28,1,None
1601992307483,0.27,1,None
1601992307502,0.3,1,None
1601992307522,0.3,1,None
1601992307542,0.3,1,None
1601992307562,0.3,1,None
1601992307583,0.3,1,None
1601992307603,0.3,1,None
1601992307623,0.33,1,None
1601992307642,0.33,1,None
1601992307663,0.31,1,None
1601992307673,0.31,1,None
1601992307692,0.31,1,None
1601992307713,0.31,1,None
1601992307732,0.28,1,None
1601992307752,0.28,1,None
1601992307772,0.28,1,None
1601992307793,0.26,1,None
1601992307813,0.26,1,None
1601992307833,0.26,1,None
1601992307853,0.26,1,None
1601992307874,0.26,1,None
1601992307894,0.26,1,None
1601992307915,0.26,1,None
1601992307934,0.26,1,None
1601992307954,0.26,1,None
1601992307975,0.23,1,None
1601992307994,0.23,1,None
1601992308015,0.23,1,None
1601992308035,0.2,1,None
1601992308055,0.2,1,None
1601992308075,0.23,1,None
1601992308095,0.23,1,None
1601992308115,0.25,1,None
1601992308134,0.25,1,None
1601992308155,0.28,1,None
1601992308175,0.28,1,None
1601992308194,0.28,1,None
1601992308214,0.28,1,None
1601992308234,0.3,1,None
1601992308255,0.33,1,None
1601992308274,0.33,1,None
1601992308295,0.33,1,None
1601992308315,0.36,1,None
1601992308335,0.34,1,None
1601992308354,0.34,1,None
1601992308374,0.31,1,None
1601992308394,0.31,1,None
1601992308415,0.29,1,None
1601992308435,0.29,1,None
1601992308454,0.29,1,None
1601992308474,0.26,1,None
1601992308495,0.26,1,None
1601992308515,0.26,1,None
1601992308535,0.26,1,None
1601992308554,0.26,1,None
1601992308575,0.26,1,None
1601992308594,0.23,1,None
1601992308614,0.26,1,None
1601992308635,0.25,1,None
1601992308654,0.23,1,None
1601992308675,0.25,1,None
1601992308695,0.25,1,None
1601992308715,0.28,1,None
1601992308734,0.27,1,None
1601992308754,0.27,1,None
1601992308775,0.27,1,None
1601992308794,0.27,1,None
1601992308814,0.27,1,None
1601992308835,0.27,1,None
1601992308856,0.27,1,None
1601992308876,0.27,1,None
1601992308896,0.27,1,None
1601992308917,0.3,1,None
1601992308937,0.3,1,None
1601992308957,0.33,1,None
1601992308977,0.33,1,None
1601992308996,0.33,1,None
1601992309017,0.31,1,None
1601992309036,0.31,1,None
1601992309056,0.34,1,None
1601992309076,0.31,1,None
1601992309096,0.31,1,None
1601992309116,0.28,1,None
1601992309137,0.26,1,None
1601992309156,0.26,1,None
1601992309176,0.26,1,None
1601992309197,0.24,1,None
1601992309216,0.24,1,None
1601992309236,0.24,1,None
1601992309256,0.24,1,None
1601992309276,0.24,1,None
1601992309296,0.24,1,None
1601992309316,0.24,1,None
1601992309337,0.24,1,None
1601992309357,0.26,1,None
1601992309377,0.26,1,None
1601992309397,0.29,1,None
1601992309417,0.28,1,None
1601992309436,0.31,1,None
1601992309456,0.31,1,None
1601992309476,0.34,1,None
1601992309498,0.31,1,None
1601992309517,0.31,1,None
1601992309536,0.31,1,None
1601992309557,0.31,1,None
1601992309576,0.31,1,None
1601992309597,0.31,1,None
1601992309617,0.31,1,None
1601992309636,0.31,1,None
1601992309656,0.31,1,None
1601992309676,0.28,1,None
1601992309696,0.28,1,None
1601992309716,0.28,1,None
1601992309736,0.29,1,None
1601992309756,0.26,1,None
1601992309776,0.26,1,None
1601992309796,0.29,1,None
1601992309816,0.29,1,None
1601992309836,0.29,1,None
1601992309859,0.27,1,None
1601992309879,0.27,1,None
1601992309898,0.27,1,None
1601992309919,0.27,1,None
1601992309938,0.27,1,None
1601992309958,0.27,1,None
1601992309979,0.24,1,None
1601992309988,0.24,1,None
1601992310009,0.21,1,None
1601992310029,0.2,1,None
1601992310049,0.2,1,None
1601992310069,0.23,1,None
1601992310088,0.23,1,None
1601992310108,0.23,1,None
1601992310129,0.25,1,None
1601992310149,0.25,1,None
1601992310169,0.28,1,None
1601992310188,0.28,1,None
1601992310209,0.28,1,None
1601992310229,0.3,1,None
1601992310248,0.3,1,None
1601992310269,0.3,1,None
1601992310288,0.3,1,None
1601992310308,0.33,1,None
1601992310328,0.33,1,None
1601992310348,0.36,1,None
1601992310368,0.34,1,None
1601992310389,0.34,1,None
1601992310409,0.34,1,None
1601992310429,0.34,1,None
1601992310449,0.31,1,None
1601992310469,0.29,1,None
1601992310488,0.29,1,None
1601992310508,0.29,1,None
1601992310528,0.29,1,None
1601992310549,0.29,1,None
1601992310569,0.29,1,None
1601992310588,0.29,1,None
1601992310608,0.29,1,None
1601992310629,0.29,1,None
1601992310649,0.29,1,None
1601992310669,0.26,1,None
1601992310688,0.28,1,None
1601992310708,0.28,1,None
1601992310729,0.28,1,None
1601992310749,0.28,1,None
1601992310769,0.31,1,None
1601992310788,0.3,1,None
1601992310808,0.3,1,None
1601992310828,0.3,1,None
1601992310848,0.3,1,None
1601992310869,0.3,1,None
1601992310890,0.3,1,None
1601992310911,0.3,1,None
1601992310930,0.3,1,None
1601992310950,0.3,1,None
1601992310971,0.3,1,None
1601992310990,0.3,1,None
1601992311010,0.3,1,None
1601992311031,0.31,1,None
1601992311050,0.31,1,None
1601992311071,0.31,1,None
1601992311090,0.31,1,None
1601992311110,0.31,1,None
1601992311130,0.29,1,None
1601992311151,0.29,1,None
1601992311171,0.29,1,None
1601992311190,0.29,1,None
1601992311211,0.29,1,None
1601992311230,0.29,1,None
1601992311250,0.29,1,None
1601992311271,0.29,1,None
1601992311290,0.29,1,None
1601992311311,0.29,1,None
1601992311330,0.29,1,None
1601992311350,0.26,1,None
1601992311370,0.28,1,None
1601992311391,0.28,1,None
1601992311410,0.28,1,None
1601992311431,0.31,1,None
1601992311451,0.31,1,None
1601992311471,0.3,1,None
1601992311491,0.33,1,None
1601992311510,0.33,1,None
1601992311530,0.33,1,None
1601992311550,0.33,1,None
1601992311571,0.33,1,None
1601992311591,0.33,1,None
1601992311611,0.33,1,None
1601992311630,0.36,1,None
1601992311650,0.36,1,None
1601992311671,0.36,1,None
1601992311690,0.36,1,None
1601992311711,0.36,1,None
1601992311730,0.36,1,None
1601992311750,0.34,1,None
1601992311770,0.34,1,None
1601992311791,0.34,1,None
1601992311810,0.32,1,None
1601992311830,0.32,1,None
1601992311850,0.29,1,None
1601992311871,0.29,1,None
1601992311891,0.29,1,None
1601992311911,0.29,1,None
1601992311930,0.29,1,None
1601992311951,0.29,1,None
1601992311971,0.29,1,None
1601992311992,0.32,1,None
1601992312012,0.31,1,None
1601992312032,0.31,1,None
1601992312053,0.34,1,None
1601992312073,0.31,1,None
1601992312092,0.3,1,None
1601992312112,0.33,1,None
1601992312132,0.33,1,None
1601992312153,0.33,1,None
1601992312172,0.3,1,None
1601992312193,0.3,1,None
1601992312212,0.3,1,None
1601992312232,0.3,1,None
1601992312252,0.3,1,None
1601992312273,0.3,1,None
1601992312292,0.3,1,None
1601992312312,0.3,1,None
1601992312332,0.3,1,None
1601992312352,0.31,1,None
1601992312373,0.31,1,None
1601992312393,0.31,1,None
1601992312413,0.31,1,None
1601992312433,0.29,1,None
1601992312452,0.29,1,None
1601992312463,0.29,1,None
1601992312482,0.29,1,None
1601992312502,0.29,1,None
1601992312522,0.29,1,None
1601992312542,0.29,1,None
1601992312562,0.29,1,None
1601992312582,0.29,1,None
1601992312603,0.29,1,None
1601992312622,0.29,1,None
1601992312643,0.29,1,None
1601992312663,0.26,1,None
1601992312683,0.26,1,None
1601992312703,0.26,1,None
1601992312723,0.25,1,None
1601992312742,0.25,1,None
1601992312762,0.25,1,None
1601992312783,0.28,1,None
1601992312803,0.28,1,None
1601992312823,0.28,1,None
